,device_id,date,count_wifi,part_of_the_day
328,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-06,410,PART_3
329,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,28,PART_3
330,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-08,50,PART_3
331,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,102,PART_3
332,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,170,PART_3
333,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,301,PART_3
334,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-12,500,PART_3
335,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-03,78,PART_4
336,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-04,24,PART_4
337,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-05,40,PART_4
338,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-06,50,PART_4
339,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,151,PART_4
340,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-08,22,PART_4
341,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,128,PART_4
342,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,40,PART_4
343,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,35,PART_4
344,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-20,1,PART_1
345,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-21,1,PART_1
346,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-22,1,PART_1
347,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-23,1,PART_1
348,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-24,1,PART_1
349,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-25,1,PART_1
350,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-26,1,PART_1
351,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-27,1,PART_1
352,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-20,1,PART_2
353,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-21,1,PART_2
354,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-22,1,PART_2
355,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-23,1,PART_2
356,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-24,1,PART_2
357,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-25,1,PART_2
358,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-26,1,PART_2
359,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-27,1,PART_2
360,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-19,6,PART_3
361,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-20,1,PART_3
362,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-21,1,PART_3
363,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-22,1,PART_3
364,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-23,1,PART_3
365,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-24,1,PART_3
366,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-25,1,PART_3
367,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-26,1,PART_3
368,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-19,5,PART_4
369,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-20,1,PART_4
370,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-21,1,PART_4
371,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-22,1,PART_4
372,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-23,1,PART_4
373,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-24,1,PART_4
374,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-25,1,PART_4
375,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-26,1,PART_4
376,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-21,1,PART_1
377,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-22,1,PART_1
378,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-23,1,PART_1
379,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-25,1,PART_1
380,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-27,1,PART_1
381,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-21,1,PART_2
382,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-22,1,PART_2
383,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-23,1,PART_2
384,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-25,1,PART_2
385,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-27,1,PART_2
386,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-20,1,PART_3
387,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-21,1,PART_3
388,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-22,1,PART_3
389,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-23,1,PART_3
390,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-24,1,PART_3
391,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-25,1,PART_3
392,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-26,1,PART_3
393,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-20,1,PART_4
394,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-21,1,PART_4
395,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-22,1,PART_4
396,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-24,1,PART_4
397,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-26,1,PART_4
398,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-30,54,PART_2
399,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,116,PART_3
400,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,195,PART_4
401,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-08,7,PART_1
402,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-09,1,PART_1
403,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-10,1,PART_1
404,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-11,1,PART_1
405,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-12,6,PART_1
406,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-13,4,PART_1
407,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-09,1,PART_2
408,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-10,1,PART_2
409,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-11,1,PART_2
410,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-13,5,PART_2
411,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-02,3,PART_3
412,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-07,15,PART_3
413,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-08,1,PART_3
414,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-09,1,PART_3
415,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-10,3,PART_3
416,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-11,1,PART_3
417,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-08,1,PART_4
418,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-10,1,PART_4
419,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-11,5,PART_4
420,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,1,PART_1
421,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,1,PART_2
422,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,1,PART_2
423,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,38,PART_3
424,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,1,PART_4
425,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-01,1,PART_1
426,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-02,1,PART_1
427,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-03,1,PART_1
428,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-04,1,PART_1
429,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-05,1,PART_1
430,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-06,1,PART_1
431,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-07,1,PART_1
432,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-08,1,PART_1
433,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-01,1,PART_2
434,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-02,1,PART_2
435,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-03,1,PART_2
436,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-04,1,PART_2
437,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-05,1,PART_2
438,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-06,1,PART_2
439,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-07,1,PART_2
440,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-08,1,PART_2
441,389d5705-3017-4b24-945c-56a48a2878b2,2021-03-31,21,PART_3
442,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-01,1,PART_3
443,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-02,1,PART_3
444,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-03,1,PART_3
445,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-05,1,PART_3
446,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-07,1,PART_3
447,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-08,1,PART_3
448,389d5705-3017-4b24-945c-56a48a2878b2,2021-03-31,1,PART_4
449,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-01,1,PART_4
450,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-02,1,PART_4
451,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-03,1,PART_4
452,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-04,1,PART_4
453,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-05,1,PART_4
454,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-06,1,PART_4
455,389d5705-3017-4b24-945c-56a48a2878b2,2021-04-07,1,PART_4
456,38a30b17-0fdf-47a9-8430-756f15601b43,2021-04-02,113,PART_2
457,38a30b17-0fdf-47a9-8430-756f15601b43,2021-04-04,1,PART_2
458,3965dc32-fcf3-4a7f-9f6f-b2ebad331463,2021-04-15,1,PART_1
459,3965dc32-fcf3-4a7f-9f6f-b2ebad331463,2021-04-15,1,PART_2
460,3965dc32-fcf3-4a7f-9f6f-b2ebad331463,2021-04-12,27,PART_3
461,3965dc32-fcf3-4a7f-9f6f-b2ebad331463,2021-04-15,1,PART_3
462,3965dc32-fcf3-4a7f-9f6f-b2ebad331463,2021-04-14,1,PART_4
463,3965dc32-fcf3-4a7f-9f6f-b2ebad331463,2021-04-15,1,PART_4
464,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-02,1,PART_1
465,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-04,1,PART_1
466,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-05,25,PART_1
467,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-06,8,PART_1
468,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-08,1,PART_1
469,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-01,37,PART_2
470,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-02,1,PART_2
471,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-03,1,PART_2
472,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-04,1,PART_2
473,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-05,1,PART_2
474,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-06,1,PART_2
475,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-07,1,PART_2
476,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-08,1,PART_2
477,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-01,15,PART_3
478,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-02,1,PART_3
479,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-04,5,PART_3
480,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-07,1,PART_3
481,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-08,1,PART_3
482,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-04,1,PART_4
483,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-07,1,PART_4
484,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-08,1,PART_4
485,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-12,1,PART_1
486,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-13,1,PART_1
487,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-14,1,PART_1
488,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-18,1,PART_1
489,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-20,1,PART_1
490,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-21,1,PART_1
491,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-12,1,PART_2
492,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-13,1,PART_2
493,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-14,1,PART_2
494,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-18,1,PART_2
495,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-19,1,PART_2
496,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-20,1,PART_2
497,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-21,1,PART_2
498,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-11,1,PART_3
499,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-12,1,PART_3
500,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-13,1,PART_3
501,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-14,1,PART_3
502,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-17,1,PART_3
503,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-18,1,PART_3
504,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-19,1,PART_3
505,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-20,1,PART_3
506,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-21,1,PART_3
507,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-11,1,PART_4
508,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-12,1,PART_4
509,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-13,1,PART_4
510,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-17,1,PART_4
511,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-19,1,PART_4
512,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-20,1,PART_4
513,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,1,PART_1
514,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-05,1,PART_1
515,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-06,1,PART_1
516,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-07,1,PART_1
517,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-09,1,PART_1
518,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-10,1,PART_1
519,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-11,1,PART_1
520,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,1,PART_2
521,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-01,1,PART_2
522,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-05,1,PART_2
523,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-06,1,PART_2
524,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-07,1,PART_2
525,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-08,1,PART_2
526,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-09,1,PART_2
527,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-13,1,PART_2
528,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-14,29,PART_2
529,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-30,26,PART_3
530,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,1,PART_3
531,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-01,1,PART_3
532,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,1,PART_3
533,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-05,1,PART_3
534,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-06,1,PART_3
535,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-07,1,PART_3
536,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-08,1,PART_3
537,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-09,1,PART_3
538,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-13,1,PART_3
539,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-30,1,PART_4
540,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-03-31,1,PART_4
541,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-02,1,PART_4
542,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,1,PART_4
543,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-04,1,PART_4
544,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-05,1,PART_4
545,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-06,1,PART_4
546,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-07,1,PART_4
547,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-08,1,PART_4
548,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-09,1,PART_4
549,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-10,1,PART_4
550,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-11,1,PART_4
551,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-12,1,PART_4
552,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-13,1,PART_4
553,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,45,PART_1
554,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,PART_1
555,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,1,PART_1
556,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-15,1,PART_1
557,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,46,PART_2
558,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,PART_2
559,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,PART_3
560,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,1,PART_3
561,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,1,PART_3
562,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,28,PART_4
563,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,1,PART_4
564,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,PART_4
565,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,1,PART_4
566,3ed6ec81-7de5-4d31-9865-e2595fa449d7,2021-03-31,1,PART_2
567,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-19,1,PART_1
568,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-21,1,PART_1
569,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-22,1,PART_1
570,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,43,PART_1
571,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,1,PART_1
572,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,1,PART_1
573,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,1,PART_1
574,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-27,1,PART_1
575,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-18,46,PART_2
576,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-19,16,PART_2
577,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-21,1,PART_2
578,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-22,1,PART_2
579,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,1,PART_2
580,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,1,PART_2
581,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,1,PART_2
582,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,1,PART_2
583,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-18,37,PART_3
584,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,1,PART_3
585,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-21,1,PART_3
586,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-22,1,PART_3
587,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,1,PART_3
588,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,1,PART_3
589,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,1,PART_3
590,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,1,PART_3
591,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-18,1,PART_4
592,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,1,PART_4
593,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-21,1,PART_4
594,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-22,1,PART_4
595,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-23,1,PART_4
596,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-24,1,PART_4
597,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-25,1,PART_4
598,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,1,PART_4
599,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-16,1,PART_1
600,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-18,1,PART_1
601,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-09,9,PART_2
602,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-15,1,PART_2
603,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-16,1,PART_2
604,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-18,1,PART_2
605,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-09,9,PART_3
606,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-13,8,PART_3
607,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-15,1,PART_3
608,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-16,5,PART_3
609,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-17,1,PART_3
610,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-18,1,PART_3
611,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-15,1,PART_4
612,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-17,1,PART_4
613,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-18,1,PART_4
614,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,42,PART_2
615,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,25,PART_2
616,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,1,PART_2
617,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,1,PART_3
618,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,1,PART_3
619,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,1,PART_3
620,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-01,13,PART_4
621,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,1,PART_4
622,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-26,27,PART_1
623,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-14,36,PART_2
624,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-20,32,PART_2
625,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-21,1,PART_2
626,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-23,1,PART_2
627,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-24,34,PART_2
628,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-25,1,PART_2
629,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-14,1,PART_3
630,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-19,36,PART_3
631,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-21,29,PART_3
632,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-22,1,PART_3
633,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-23,33,PART_3
634,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-25,1,PART_3
635,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,30,PART_1
636,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,19,PART_1
637,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,23,PART_1
638,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,20,PART_1
639,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,37,PART_1
640,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,33,PART_1
641,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,27,PART_1
642,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,21,PART_1
643,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,25,PART_1
644,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,34,PART_1
645,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,44,PART_1
646,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,43,PART_2
647,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,38,PART_2
648,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,41,PART_2
649,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,43,PART_2
