,device_id,date,call_type,call_duration,part_of_the_day
1965,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-06,2,190,PART_2
1966,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-07,2,125,PART_1
1967,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-07,2,236,PART_1
1968,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-07,1,39,PART_1
1969,85386662-12c6-4e15-83f6-9300da37898a,2021-04-07,2,30,PART_1
1970,85386662-12c6-4e15-83f6-9300da37898a,2021-04-07,2,0,PART_1
1971,85386662-12c6-4e15-83f6-9300da37898a,2021-04-07,2,94,PART_1
1972,85386662-12c6-4e15-83f6-9300da37898a,2021-04-07,1,3,PART_1
1973,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-06,1,144,PART_3
1974,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,2,0,PART_1
1975,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,2,117,PART_1
1976,85386662-12c6-4e15-83f6-9300da37898a,2021-04-07,1,111,PART_1
1977,85386662-12c6-4e15-83f6-9300da37898a,2021-04-07,1,252,PART_1
1978,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,2,302,PART_2
1979,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,2,188,PART_2
1980,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-07,2,77,PART_1
1981,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,2,0,PART_2
1982,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,2,0,PART_2
1983,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,2,0,PART_2
1984,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,2,22,PART_2
1985,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,2,478,PART_2
1986,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,2,0,PART_2
1987,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,2,212,PART_2
1988,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,2,186,PART_2
1989,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-07,1,384,PART_2
1990,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-07,1,97,PART_2
1991,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,2,441,PART_2
1992,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-07,1,48,PART_2
1993,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,2,472,PART_2
1994,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-07,2,24,PART_2
1995,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-06,1,89,PART_2
1996,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-06,1,797,PART_3
1997,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-06,1,21,PART_3
1998,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-06,1,46,PART_3
1999,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-06,2,199,PART_3
2000,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-06,1,54,PART_3
2001,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-06,1,21,PART_3
2002,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,2,154,PART_2
2003,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,2,59,PART_2
2004,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,2,3,PART_2
2005,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,2,0,PART_2
2006,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,2,410,PART_2
2007,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,2,0,PART_2
2008,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,1,286,PART_2
2009,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-07,2,10,PART_2
2010,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-07,2,16,PART_2
2011,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-07,1,1175,PART_2
2012,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-07,2,0,PART_3
2013,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-07,2,0,PART_3
2014,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-07,1,312,PART_3
2015,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-07,2,57,PART_3
2016,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-07,1,22,PART_3
2017,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-07,1,23,PART_3
2018,c4b50af8-dcfa-4eee-8bb6-ece05010105b,2021-04-04,1,30,PART_3
2019,c4b50af8-dcfa-4eee-8bb6-ece05010105b,2021-04-07,2,137,PART_2
2020,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-06,2,57,PART_3
2021,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,2,396,PART_1
2022,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,2,0,PART_2
2023,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,2,47,PART_3
2024,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,2,101,PART_3
2025,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,1,155,PART_3
2026,b9bcc74f-70eb-4c7d-a70b-73fbf770da0e,2021-04-07,2,44,PART_3
2027,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-07,1,16,PART_3
2028,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,1,57,PART_3
2029,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,2,28,PART_1
2030,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,2,46,PART_1
2031,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,2,38,PART_1
2032,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,2,148,PART_2
2033,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,2,174,PART_2
2034,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,2,261,PART_3
2035,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,2,190,PART_3
2036,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-07,2,0,PART_2
2037,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-07,2,0,PART_2
2038,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-06,2,32,PART_3
2039,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-07,2,14,PART_2
2040,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-07,2,1629,PART_3
2041,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-07,2,0,PART_3
2042,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-07,1,47,PART_3
2043,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-07,2,43,PART_3
2044,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-07,2,7,PART_3
2045,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-07,2,39,PART_3
2046,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-07,1,77,PART_3
2047,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-07,2,26,PART_3
2048,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-07,2,0,PART_3
2049,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-06,1,22,PART_2
2050,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-06,1,69,PART_2
2051,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-06,1,9,PART_3
2052,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,2,0,PART_3
2053,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,2,57,PART_3
2054,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,2,0,PART_2
2055,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,1,829,PART_2
2056,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,1,97,PART_2
2057,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,2,323,PART_2
2058,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,2,45,PART_2
2059,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,2,0,PART_2
2060,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,1,1325,PART_2
2061,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,2,194,PART_3
2062,e6d8dd99-8222-457f-812e-81813f743776,2021-04-06,2,0,PART_3
2063,e6d8dd99-8222-457f-812e-81813f743776,2021-04-07,2,0,PART_3
2064,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,0,PART_1
2065,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,0,PART_1
2066,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,1,71,PART_1
2067,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,129,PART_2
2068,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,191,PART_2
2069,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,92,PART_2
2070,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,3,PART_2
2071,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,227,PART_2
2072,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,0,PART_2
2073,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,1,87,PART_2
2074,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,1,13,PART_2
2075,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,1,93,PART_2
2076,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,415,PART_2
2077,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,1,114,PART_2
2078,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,93,PART_2
2079,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,2326,PART_3
2080,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,316,PART_3
2081,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,0,PART_3
2082,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,1,181,PART_3
2083,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,1,80,PART_3
2084,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,0,PART_3
2085,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,69,PART_3
2086,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-07,2,1921,PART_3
2087,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-07,2,0,PART_4
2088,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-07,1,341,PART_4
2089,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-07,2,0,PART_2
2090,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-07,1,120,PART_3
2091,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-07,2,63,PART_3
2092,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-08,1,926,PART_1
2093,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,1,53,PART_2
2094,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-08,1,140,PART_2
2095,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,757,PART_2
2096,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,204,PART_2
2097,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,672,PART_2
2098,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,417,PART_2
2099,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,2,166,PART_3
2100,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-07,1,1151,PART_4
2101,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-08,1,27,PART_2
2102,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-08,1,31,PART_2
2103,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-02,1,2,PART_1
2104,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-02,1,34,PART_1
2105,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-06,1,882,PART_2
2106,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-06,2,364,PART_2
2107,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-06,1,395,PART_3
2108,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-06,1,278,PART_3
2109,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-06,1,592,PART_3
2110,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-06,2,332,PART_3
2111,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-07,2,0,PART_1
2112,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-07,2,0,PART_1
2113,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-07,2,0,PART_1
2114,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-07,2,182,PART_1
2115,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-07,1,35,PART_2
2116,98af4108-3eb8-4657-8915-60ef63081bd1,2021-04-08,2,52,PART_2
2117,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,2,178,PART_2
2118,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,2,39,PART_3
2119,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,2,24,PART_3
2120,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,1,43,PART_3
2121,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,0,PART_2
2122,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,60,PART_2
2123,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,59,PART_2
2124,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,59,PART_2
2125,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,1,59,PART_2
2126,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,37,PART_2
2127,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,39,PART_2
2128,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,1,15,PART_2
2129,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,11,PART_2
2130,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,84,PART_3
2131,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,0,PART_3
2132,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,0,PART_3
2133,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,1,346,PART_3
2134,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,62,PART_3
2135,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,2,0,PART_3
2136,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,2,289,PART_3
2137,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,1,815,PART_3
2138,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-08,1,334,PART_3
2139,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-08,1,83,PART_3
2140,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-08,1,55,PART_3
2141,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,1,30,PART_3
2142,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,1,80,PART_3
2143,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-08,2,0,PART_3
2144,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,1,2649,PART_3
2145,b11b5080-33d9-43bf-824c-af1643a9765f,2021-04-06,2,39,PART_3
2146,b11b5080-33d9-43bf-824c-af1643a9765f,2021-04-06,2,0,PART_3
2147,b11b5080-33d9-43bf-824c-af1643a9765f,2021-04-06,2,60,PART_3
2148,b11b5080-33d9-43bf-824c-af1643a9765f,2021-04-06,2,0,PART_3
2149,b11b5080-33d9-43bf-824c-af1643a9765f,2021-04-06,2,0,PART_3
2150,b11b5080-33d9-43bf-824c-af1643a9765f,2021-04-06,2,58,PART_3
2151,b11b5080-33d9-43bf-824c-af1643a9765f,2021-04-08,2,64,PART_3
2152,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,12,PART_1
2153,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,198,PART_1
2154,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,1,161,PART_2
2155,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,0,PART_2
2156,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,0,PART_3
2157,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,124,PART_3
2158,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,218,PART_3
2159,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,877,PART_3
2160,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,0,PART_3
2161,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,0,PART_3
2162,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,1,286,PART_3
2163,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,386,PART_3
2164,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,1,111,PART_3
2165,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,2,35,PART_3
2166,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-08,1,86,PART_3
2167,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-08,1,16,PART_1
2168,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-08,1,319,PART_2
2169,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-08,2,0,PART_2
2170,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-08,2,22,PART_2
2171,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-08,1,72,PART_1
2172,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-08,1,209,PART_2
2173,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-08,2,0,PART_3
2174,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-08,1,15,PART_3
2175,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-08,2,143,PART_3
2176,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,2,19,PART_1
2177,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,2,0,PART_2
2178,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,1,15,PART_2
2179,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,2,0,PART_2
2180,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,2,14,PART_2
2181,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,2,0,PART_2
2182,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,2,19,PART_2
2183,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,1,78,PART_2
2184,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,2,0,PART_2
2185,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,2,69,PART_2
2186,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,1,22,PART_3
2187,e6d8dd99-8222-457f-812e-81813f743776,2021-04-08,2,49,PART_3
2188,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-09,1,326,PART_1
2189,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-09,1,13,PART_1
2190,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-09,2,17,PART_1
2191,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-09,2,7,PART_1
2192,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-09,1,74,PART_2
2193,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-09,1,9,PART_2
2194,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-09,2,124,PART_2
2195,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-08,2,117,PART_2
2196,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-08,2,65,PART_3
2197,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,1,134,PART_2
2198,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,2,31,PART_2
2199,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,2,148,PART_2
2200,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,2,624,PART_2
2201,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,1,1792,PART_2
2202,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,1,1106,PART_2
2203,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-09,2,34,PART_2
2204,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-09,2,103,PART_2
2205,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-09,1,288,PART_2
2206,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,2,47,PART_2
2207,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,2,765,PART_2
2208,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,1,89,PART_2
2209,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-09,1,505,PART_2
2210,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-08,2,620,PART_2
2211,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-08,1,163,PART_2
2212,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-08,1,1780,PART_2
2213,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-09,2,133,PART_2
2214,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-09,2,27,PART_2
2215,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-09,1,96,PART_2
2216,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-09,2,95,PART_2
2217,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,2,0,PART_2
2218,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,1,453,PART_2
2219,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,1,574,PART_2
2220,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,1,71,PART_3
2221,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,2,1561,PART_3
2222,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,1,219,PART_3
2223,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,2,0,PART_3
2224,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,2,18,PART_3
2225,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,2,7,PART_3
2226,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-09,1,42,PART_3
2227,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,1,11,PART_3
2228,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-07,2,83,PART_3
2229,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,1,1,PART_2
2230,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,2,1,PART_2
2231,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,1,58,PART_2
2232,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,2,133,PART_2
2233,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,2,167,PART_2
2234,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,1,12,PART_3
2235,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,2,16,PART_4
2236,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,2,0,PART_2
2237,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,2,96,PART_2
2238,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,2,0,PART_2
2239,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,1,79,PART_2
2240,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,1,75,PART_3
2241,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,1,24,PART_3
2242,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,2,8,PART_4
2243,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,1,20,PART_4
2244,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,1,273,PART_2
2245,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,1,58,PART_3
2246,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,1,64,PART_3
2247,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,2,0,PART_3
2248,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-10,1,779,PART_3
2249,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,1,35,PART_3
2250,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-08,1,29,PART_3
2251,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-09,2,0,PART_3
2252,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-09,2,122,PART_3
2253,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-09,2,95,PART_3
2254,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-09,1,382,PART_3
2255,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,1,358,PART_3
2256,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-10,2,45,PART_4
2257,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,1,10,PART_1
2258,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,2,53,PART_2
2259,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,2,0,PART_2
2260,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,1,106,PART_2
2261,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,2,255,PART_2
2262,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,2,10,PART_2
2263,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,2,93,PART_2
2264,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,1,643,PART_2
2265,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,2,44,PART_3
