,device_id,message_type,date,count_mes_type,part_of_the_day
615,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-24,1,PART_1
616,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-24,1,PART_1
617,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-24,1,PART_1
618,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-24,3,PART_2
619,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-24,5,PART_2
620,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-24,2,PART_2
621,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-24,4,PART_2
622,ea683aad-53d8-40da-a93b-1d8523ecb935,1,2021-05-24,2,PART_2
623,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-24,2,PART_3
624,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-24,4,PART_3
625,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-24,3,PART_3
626,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-24,1,PART_3
627,afb70012-911c-4dda-a50f-9776ec3010df,1,2021-05-24,6,PART_3
628,afb70012-911c-4dda-a50f-9776ec3010df,2,2021-05-24,1,PART_3
629,9a1f747a-741f-4a25-af19-1aba27eb4c1f,1,2021-05-24,1,PART_1
630,9a1f747a-741f-4a25-af19-1aba27eb4c1f,1,2021-05-24,1,PART_3
631,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-23,1,PART_3
632,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-24,3,PART_1
633,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-24,6,PART_2
634,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-24,1,PART_4
635,afb70012-911c-4dda-a50f-9776ec3010df,1,2021-05-25,1,PART_1
636,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-25,1,PART_1
637,ea683aad-53d8-40da-a93b-1d8523ecb935,1,2021-05-25,1,PART_1
638,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-25,1,PART_2
639,ea683aad-53d8-40da-a93b-1d8523ecb935,1,2021-05-25,5,PART_2
640,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-25,3,PART_2
641,34e8eaf4-2574-4047-b3dc-cb25aeb475df,1,2021-05-25,2,PART_3
642,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-25,1,PART_3
643,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-25,3,PART_3
644,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-25,3,PART_3
645,afb70012-911c-4dda-a50f-9776ec3010df,1,2021-05-25,1,PART_3
646,ea683aad-53d8-40da-a93b-1d8523ecb935,1,2021-05-25,1,PART_3
647,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-25,2,PART_4
648,4e232dd4-b244-4391-9b61-a91efc9ee2a8,1,2021-05-26,1,PART_1
649,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-26,1,PART_1
650,ea683aad-53d8-40da-a93b-1d8523ecb935,1,2021-05-26,1,PART_1
651,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-26,5,PART_2
652,afb70012-911c-4dda-a50f-9776ec3010df,1,2021-05-26,1,PART_2
653,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,1,2021-05-26,3,PART_2
654,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-26,1,PART_2
655,950b0641-5535-4c73-b611-edcd03393432,1,2021-05-24,1,PART_3
656,950b0641-5535-4c73-b611-edcd03393432,1,2021-05-26,3,PART_2
657,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-05-26,4,PART_2
658,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-25,2,PART_3
659,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-26,20,PART_1
660,a52ba679-4568-4f64-965c-2043909764e6,2,2021-05-26,14,PART_1
661,a52ba679-4568-4f64-965c-2043909764e6,1,2021-05-26,4,PART_2
662,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-26,1,PART_2
663,afb70012-911c-4dda-a50f-9776ec3010df,1,2021-05-26,2,PART_3
664,950b0641-5535-4c73-b611-edcd03393432,1,2021-05-26,2,PART_3
665,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-05-26,1,PART_3
666,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-26,1,PART_3
667,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-26,3,PART_3
668,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-26,1,PART_4
669,950b0641-5535-4c73-b611-edcd03393432,1,2021-05-27,1,PART_1
670,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-27,1,PART_1
671,afb70012-911c-4dda-a50f-9776ec3010df,1,2021-05-27,3,PART_2
672,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-27,2,PART_2
673,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,1,2021-05-27,1,PART_2
674,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-27,4,PART_2
675,950b0641-5535-4c73-b611-edcd03393432,2,2021-05-27,2,PART_2
676,950b0641-5535-4c73-b611-edcd03393432,1,2021-05-27,1,PART_2
677,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-27,1,PART_3
678,58400cd0-ace4-453b-841f-7e765f83b9f1,1,2021-05-27,2,PART_3
679,9a1f747a-741f-4a25-af19-1aba27eb4c1f,1,2021-05-27,1,PART_1
680,9a1f747a-741f-4a25-af19-1aba27eb4c1f,2,2021-05-27,1,PART_3
681,950b0641-5535-4c73-b611-edcd03393432,1,2021-05-27,3,PART_3
682,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-28,1,PART_3
683,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-04-26,1,PART_1
684,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-04-26,2,PART_3
685,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-04-26,2,PART_4
686,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-04-27,4,PART_2
687,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-04-27,2,PART_3
688,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-04,2,PART_1
689,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-04,2,PART_2
690,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-04,6,PART_3
691,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-08,2,PART_4
692,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-09,4,PART_1
693,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-09,4,PART_2
694,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-09,2,PART_3
695,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-21,2,PART_2
696,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-23,6,PART_2
697,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-23,2,PART_3
698,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-24,2,PART_1
699,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-24,2,PART_3
700,f856f324-d9f5-4fee-b92d-88efe586bc22,1,2021-05-26,2,PART_1
701,afb70012-911c-4dda-a50f-9776ec3010df,1,2021-05-29,1,PART_2
702,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-05-29,1,PART_3
703,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,1,2021-05-28,1,PART_1
704,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,1,2021-05-29,1,PART_4
705,afb70012-911c-4dda-a50f-9776ec3010df,1,2021-05-30,1,PART_1
706,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-30,2,PART_1
707,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-05-30,1,PART_2
708,26ee3598-68fc-471d-a913-70f6bd3bc2e3,1,2021-05-30,1,PART_2
709,fc956b51-2108-4081-b863-036167f5f524,1,2021-05-30,2,PART_2
710,fc956b51-2108-4081-b863-036167f5f524,1,2021-05-30,1,PART_3
711,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-05-30,1,PART_3
712,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-05-31,1,PART_1
713,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-05-31,1,PART_2
714,fc956b51-2108-4081-b863-036167f5f524,1,2021-05-31,1,PART_2
715,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-05-31,2,PART_3
716,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-01,2,PART_1
717,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-01,2,PART_2
718,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-01,1,PART_2
719,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-01,3,PART_3
720,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-01,1,PART_3
721,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-02,4,PART_1
722,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-02,5,PART_2
723,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-02,7,PART_2
724,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-02,3,PART_2
725,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-02,1,PART_3
726,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-02,1,PART_3
727,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-03,2,PART_1
728,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-03,2,PART_1
729,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-03,3,PART_2
730,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-03,2,PART_2
731,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-03,2,PART_2
732,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,1,2021-06-03,3,PART_2
733,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2,2021-06-03,2,PART_2
734,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-03,3,PART_3
735,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-03,1,PART_3
736,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-04,3,PART_1
737,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-04,1,PART_1
738,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-04,1,PART_2
739,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-04,2,PART_3
740,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-05,1,PART_1
741,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-05,1,PART_2
742,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-05,1,PART_3
743,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-05,3,PART_3
744,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-05,1,PART_4
745,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-06,4,PART_1
746,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-06,2,PART_1
747,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-06,1,PART_1
748,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-06,1,PART_1
749,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-06,2,PART_2
750,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-06,1,PART_2
751,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-06,1,PART_2
752,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-06,4,PART_2
753,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-06,4,PART_3
754,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-06,4,PART_3
755,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-06,3,PART_3
756,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-06,2,PART_3
757,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-07,1,PART_1
758,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-07,1,PART_1
759,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-07,1,PART_1
760,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-07,1,PART_2
761,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-07,1,PART_1
762,f9765c67-7aff-4a15-be88-36b0c7577fd0,1,2021-06-07,2,PART_2
763,fc956b51-2108-4081-b863-036167f5f524,1,2021-06-07,1,PART_2
764,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-07,2,PART_3
765,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-07,1,PART_4
766,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-08,1,PART_1
767,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-08,1,PART_1
768,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-07,1,PART_3
769,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-08,1,PART_1
770,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-08,2,PART_2
771,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-08,1,PART_2
772,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-08,3,PART_2
773,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-08,2,PART_3
774,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-08,7,PART_3
775,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-08,4,PART_3
776,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-08,2,PART_4
777,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-09,1,PART_1
778,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-09,1,PART_1
779,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-09,5,PART_2
780,abfe00b7-3eee-4b59-9897-926b9beb66c0,1,2021-06-09,1,PART_2
781,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-09,1,PART_3
782,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-09,1,PART_4
783,e73d0d07-0986-4081-a9de-645a2a61443c,1,2021-06-10,3,PART_2
784,e73d0d07-0986-4081-a9de-645a2a61443c,2,2021-06-10,1,PART_2
785,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-09,1,PART_4
786,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-11,3,PART_2
787,a8aebc01-0d35-4f9d-ae72-2870aca58167,2,2021-06-11,1,PART_2
788,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-12,2,PART_3
789,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-13,1,PART_1
790,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-13,6,PART_2
791,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-13,1,PART_3
792,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-14,2,PART_2
793,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-15,2,PART_1
794,a8aebc01-0d35-4f9d-ae72-2870aca58167,1,2021-06-15,1,PART_2
