,device_id,date,battery_start,part_of_the_day
639,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,5,PART_3
640,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,5,PART_3
641,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,5,PART_3
642,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,5,PART_3
643,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-02,92,PART_2
644,5671f281-3abb-49e5-9537-9d0ca7ffeba3,2021-04-02,45,PART_2
645,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-02,65,PART_2
646,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,5,PART_3
647,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,3,PART_3
648,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,1,PART_3
649,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,1,PART_3
650,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-02,12,PART_3
651,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-02,5,PART_3
652,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,2021-04-02,4,PART_3
653,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,82,PART_3
654,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,83,PART_3
655,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-02,2,PART_3
656,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-02,40,PART_3
657,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-02,6,PART_3
658,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-02,55,PART_3
659,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-02,68,PART_3
660,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,2021-04-02,10,PART_3
661,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-02,6,PART_3
662,e6d8dd99-8222-457f-812e-81813f743776,2021-04-01,33,PART_4
663,e6d8dd99-8222-457f-812e-81813f743776,2021-04-02,25,PART_2
664,e6d8dd99-8222-457f-812e-81813f743776,2021-04-02,20,PART_2
665,e6d8dd99-8222-457f-812e-81813f743776,2021-04-02,27,PART_3
666,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,2021-04-02,31,PART_3
667,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-02,17,PART_3
668,c4b50af8-dcfa-4eee-8bb6-ece05010105b,2021-04-02,75,PART_2
669,c4b50af8-dcfa-4eee-8bb6-ece05010105b,2021-04-02,100,PART_4
670,c4b50af8-dcfa-4eee-8bb6-ece05010105b,2021-04-02,100,PART_4
671,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,62,PART_4
672,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,2021-04-02,43,PART_4
673,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-02,45,PART_3
674,c4b50af8-dcfa-4eee-8bb6-ece05010105b,2021-04-02,100,PART_4
675,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-02,30,PART_4
676,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-02,9,PART_4
677,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-02,5,PART_4
678,b5af9398-e131-451b-8c78-968d1805f058,2021-04-02,30,PART_1
679,b5af9398-e131-451b-8c78-968d1805f058,2021-04-02,34,PART_3
680,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-02,8,PART_4
681,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-02,73,PART_3
682,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,37,PART_1
683,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,48,PART_1
684,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,47,PART_1
685,c4b50af8-dcfa-4eee-8bb6-ece05010105b,2021-04-02,84,PART_4
686,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-03,30,PART_1
687,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-02,81,PART_3
688,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-03,83,PART_1
689,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,74,PART_1
690,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,84,PART_1
691,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-03,37,PART_1
692,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,73,PART_2
693,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-02,13,PART_4
694,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-02,8,PART_2
695,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-02,25,PART_2
696,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-02,23,PART_3
697,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,2021-04-02,22,PART_4
698,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,88,PART_2
699,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-03,24,PART_2
700,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-03,39,PART_2
701,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,14,PART_2
702,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-03,36,PART_1
703,c4b50af8-dcfa-4eee-8bb6-ece05010105b,2021-04-03,69,PART_2
704,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-03,74,PART_3
705,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-03,7,PART_3
706,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-03,31,PART_3
707,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,25,PART_3
708,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-03,5,PART_3
709,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-03,26,PART_3
710,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-03,55,PART_3
711,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,85,PART_2
712,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,70,PART_3
713,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-03,56,PART_3
714,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-03,30,PART_3
715,85386662-12c6-4e15-83f6-9300da37898a,2021-04-03,1,PART_3
716,85386662-12c6-4e15-83f6-9300da37898a,2021-04-03,1,PART_3
717,85386662-12c6-4e15-83f6-9300da37898a,2021-04-03,1,PART_3
718,85386662-12c6-4e15-83f6-9300da37898a,2021-04-03,1,PART_3
719,85386662-12c6-4e15-83f6-9300da37898a,2021-04-03,1,PART_3
720,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-03,12,PART_3
721,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-03,11,PART_3
722,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-03,51,PART_3
723,85386662-12c6-4e15-83f6-9300da37898a,2021-04-03,1,PART_3
724,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,2021-04-03,10,PART_3
725,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-03,81,PART_4
726,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-03,11,PART_3
727,85386662-12c6-4e15-83f6-9300da37898a,2021-04-03,56,PART_4
728,85386662-12c6-4e15-83f6-9300da37898a,2021-04-03,56,PART_4
729,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-02,51,PART_3
730,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,37,PART_3
731,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,44,PART_3
732,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,42,PART_3
733,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,46,PART_4
734,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,18,PART_3
735,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,18,PART_3
736,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,4,PART_3
737,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,12,PART_3
738,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,36,PART_3
739,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-03,99,PART_3
740,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,56,PART_4
741,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,53,PART_4
742,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-03,22,PART_4
743,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,23,PART_4
744,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,53,PART_4
745,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,2021-04-03,70,PART_4
746,85386662-12c6-4e15-83f6-9300da37898a,2021-04-03,56,PART_4
747,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-03,77,PART_3
748,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-03,24,PART_3
749,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-04,60,PART_1
750,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-04,51,PART_1
751,04833a47-4da4-493c-af58-403d88c27e63,2021-04-03,28,PART_3
752,04833a47-4da4-493c-af58-403d88c27e63,2021-04-03,55,PART_3
753,04833a47-4da4-493c-af58-403d88c27e63,2021-04-03,62,PART_4
754,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,49,PART_1
755,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-04,82,PART_1
756,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-04,42,PART_1
757,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,65,PART_1
758,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,49,PART_4
759,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,83,PART_2
760,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-04,15,PART_2
761,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-04,76,PART_2
762,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-04,78,PART_1
763,04833a47-4da4-493c-af58-403d88c27e63,2021-04-04,25,PART_2
764,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-04,76,PART_2
765,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-03,14,PART_2
766,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-03,7,PART_3
767,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-03,1,PART_3
768,04833a47-4da4-493c-af58-403d88c27e63,2021-04-04,24,PART_2
769,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,81,PART_2
770,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-04,15,PART_2
771,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-04,46,PART_2
772,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-03,67,PART_3
773,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-03,74,PART_4
774,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-04,45,PART_2
775,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,78,PART_2
776,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-04,47,PART_2
777,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,1,PART_3
778,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,1,PART_3
779,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,1,PART_3
780,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,3,PART_3
781,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,13,PART_2
782,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,99,PART_2
783,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-03,33,PART_4
784,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-04,27,PART_2
785,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-04,15,PART_2
786,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-04,22,PART_2
787,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,2,PART_3
788,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-04,29,PART_2
789,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-04,75,PART_3
790,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,1,PART_3
791,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-04,5,PART_3
792,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,75,PART_3
793,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-04,39,PART_2
794,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-04,42,PART_3
795,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-04,28,PART_3
796,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-04,16,PART_2
797,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-04,39,PART_3
798,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,57,PART_2
799,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,70,PART_2
800,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,74,PART_2
801,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,71,PART_3
802,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,81,PART_3
803,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,2,PART_3
804,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,2,PART_3
805,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,83,PART_3
806,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-04,59,PART_3
807,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,75,PART_3
808,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-04,20,PART_3
809,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-04,94,PART_1
810,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-04,69,PART_2
811,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-04,96,PART_3
812,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-04,39,PART_3
813,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-04,31,PART_3
814,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-04,45,PART_3
815,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-04,62,PART_3
816,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,74,PART_4
817,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-04,43,PART_4
818,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-04,7,PART_3
819,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-04,65,PART_4
820,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,24,PART_4
821,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-04,20,PART_1
822,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-04,36,PART_1
823,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,2021-04-04,25,PART_4
824,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,52,PART_4
825,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,75,PART_4
826,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,76,PART_4
827,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,76,PART_4
828,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,77,PART_4
829,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,77,PART_4
830,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,77,PART_4
831,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,78,PART_4
832,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,85,PART_4
833,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,86,PART_4
834,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-04,89,PART_4
835,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,42,PART_3
836,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-05,1,PART_1
837,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,80,PART_1
838,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,71,PART_1
839,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,84,PART_1
840,3ceb4a39-36f6-4618-a52e-9344a12ac9ed,2021-04-04,39,PART_4
841,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,78,PART_1
842,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-05,81,PART_2
843,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-05,85,PART_2
844,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-05,85,PART_2
845,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-04,77,PART_4
846,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,30,PART_2
847,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,31,PART_2
848,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,50,PART_2
849,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-04,23,PART_4
850,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,72,PART_2
851,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,81,PART_2
852,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,68,PART_2
853,e9258ad3-84ea-4a95-a3be-e5d3bbe11537,2021-04-05,25,PART_2
854,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,79,PART_2
855,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-05,58,PART_2
856,e9258ad3-84ea-4a95-a3be-e5d3bbe11537,2021-04-05,58,PART_2
857,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-05,47,PART_2
858,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,16,PART_2
859,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,10,PART_2
860,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,56,PART_2
861,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,57,PART_2
862,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,100,PART_2
863,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,100,PART_2
864,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,1,PART_2
865,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,74,PART_3
866,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,1,PART_3
867,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,87,PART_3
868,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-05,17,PART_1
869,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-05,4,PART_1
870,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-05,6,PART_1
871,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-05,8,PART_3
872,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-05,58,PART_1
873,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-05,80,PART_2
874,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-04,2,PART_2
875,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-04,51,PART_4
876,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-05,2,PART_3
877,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,5,PART_3
878,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-05,45,PART_3
879,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-05,86,PART_3
880,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,2,PART_3
881,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-05,46,PART_3
882,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,91,PART_3
883,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,35,PART_3
884,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,35,PART_3
885,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-05,4,PART_3
886,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,70,PART_3
887,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,61,PART_4
888,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,61,PART_4
889,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-05,93,PART_2
890,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-04,13,PART_3
891,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-04,32,PART_4
892,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-04,60,PART_4
893,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-05,29,PART_2
894,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-05,31,PART_2
895,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-05,28,PART_3
896,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-05,27,PART_3
897,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-05,52,PART_4
898,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-05,15,PART_4
899,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-05,11,PART_3
900,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-05,61,PART_4
901,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-05,64,PART_4
902,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,35,PART_3
903,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,49,PART_4
904,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,49,PART_4
905,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-05,48,PART_1
906,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-05,41,PART_2
907,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-05,36,PART_4
908,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-05,18,PART_3
909,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,60,PART_1
910,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,60,PART_1
911,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,60,PART_1
912,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,13,PART_3
913,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-05,36,PART_4
914,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,56,PART_1
915,d5a6f56a-665e-45a2-8679-ae28df7c3464,2021-04-06,74,PART_1
916,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,60,PART_1
917,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-06,50,PART_1
918,f8ca21ce-9050-4b63-9e01-eb10dcd032a6,2021-04-05,31,PART_4
919,b11b5080-33d9-43bf-824c-af1643a9765f,2021-04-05,2,PART_1
920,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-06,6,PART_1
921,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-06,49,PART_1
922,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,68,PART_1
923,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-06,41,PART_1
924,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-06,58,PART_1
925,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,69,PART_2
926,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-05,43,PART_3
927,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-05,43,PART_3
928,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-05,43,PART_3
929,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-05,17,PART_3
930,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,69,PART_2
931,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-06,38,PART_2
932,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,69,PART_2
933,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-06,19,PART_2
934,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-06,38,PART_2
935,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,78,PART_2
936,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-06,7,PART_2
937,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-06,22,PART_2
938,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,5,PART_2
939,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,5,PART_2
940,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-06,17,PART_3
941,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,12,PART_3
942,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,70,PART_3
943,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,12,PART_3
944,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-06,14,PART_3
945,f39def2c-f526-4d19-8562-821fd0394be4,2021-04-06,74,PART_3
946,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-06,68,PART_2
947,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-06,19,PART_3
948,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,67,PART_2
949,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-06,1,PART_3
950,b85697a2-352d-4df0-93e4-33b9998167b1,2021-04-06,43,PART_3
951,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-06,14,PART_3
952,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-06,24,PART_2
953,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-06,3,PART_3
954,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-06,6,PART_3
955,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-06,12,PART_3
956,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-06,8,PART_3
957,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-06,11,PART_3
958,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-06,62,PART_3
959,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,2,PART_3
960,f9882fcd-51b6-4c7f-9fbc-44a055fe15a3,2021-04-06,2,PART_3
961,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-06,9,PART_4
962,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,90,PART_3
963,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-06,15,PART_4
964,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-06,60,PART_4
965,e6d8dd99-8222-457f-812e-81813f743776,2021-04-06,86,PART_4
966,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-05,56,PART_4
967,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-06,75,PART_2
968,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-06,31,PART_4
