,device_id,date,call_type,counter,part_of_the_day
873,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,1,1,PART_2
874,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-08,2,1,PART_2
875,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-08,1,2,PART_2
876,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-09,2,3,PART_2
877,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,3,2,PART_3
878,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,1,1,PART_3
879,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,2,1,PART_3
880,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,1,2,PART_3
881,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,2,3,PART_3
882,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-09,1,1,PART_3
883,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-05,3,1,PART_2
884,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-07,2,1,PART_3
885,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,1,2,PART_2
886,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,2,3,PART_2
887,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-08,1,1,PART_3
888,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-09,2,1,PART_4
889,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,2,3,PART_2
890,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,1,1,PART_2
891,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,1,5,PART_3
892,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,2,1,PART_4
893,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-09,1,1,PART_4
894,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,1,1,PART_2
895,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,3,1,PART_3
896,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-10,1,1,PART_3
897,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,2,1,PART_3
898,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-10,3,1,PART_3
899,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-10,1,1,PART_3
900,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-08,1,1,PART_3
901,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-09,2,3,PART_3
902,e29b1733-4dcc-42de-a219-91d59ed91680,2021-04-09,1,1,PART_3
903,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-10,3,1,PART_4
904,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-10,2,1,PART_4
905,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,1,1,PART_1
906,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,2,5,PART_2
907,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,1,2,PART_2
908,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,3,4,PART_2
909,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,3,3,PART_3
910,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,2,9,PART_3
911,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-11,1,3,PART_3
912,ea6f66a2-97b3-49e1-a938-73703b2f9f0b,2021-04-01,3,1,PART_3
913,ea6f66a2-97b3-49e1-a938-73703b2f9f0b,2021-04-01,2,1,PART_3
914,ea6f66a2-97b3-49e1-a938-73703b2f9f0b,2021-04-01,2,1,PART_4
915,0bebba8c-9207-458f-a93d-5b6f4ec9357b,2021-04-11,2,1,PART_3
916,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,2,2,PART_2
917,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,3,1,PART_2
918,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,2,2,PART_3
919,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-11,1,3,PART_3
920,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-11,2,3,PART_1
921,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-11,1,1,PART_1
922,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-11,1,2,PART_2
923,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-11,2,4,PART_2
924,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-11,3,1,PART_3
925,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-11,2,2,PART_3
926,98af4108-3eb8-4657-8915-60ef63081bd1,2021-04-11,2,2,PART_2
927,98af4108-3eb8-4657-8915-60ef63081bd1,2021-04-11,1,1,PART_2
928,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-12,2,5,PART_1
929,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-12,1,1,PART_1
930,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-11,3,4,PART_1
931,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-11,1,1,PART_1
932,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-11,2,1,PART_1
933,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-11,2,5,PART_2
934,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-11,1,2,PART_2
935,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-11,3,4,PART_2
936,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-11,1,1,PART_3
937,ec3c2538-8aa9-4f97-88b7-d70bde7fa954,2021-04-11,2,3,PART_3
938,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-12,2,1,PART_1
939,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-11,1,1,PART_3
940,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,1,1,PART_1
941,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,3,2,PART_2
942,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,2,5,PART_2
943,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-12,3,1,PART_2
944,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,1,2,PART_2
945,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-12,2,1,PART_2
946,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-12,1,1,PART_2
947,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,1,2,PART_3
948,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-12,2,12,PART_3
949,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-11,2,1,PART_3
950,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,2,2,PART_2
951,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,1,1,PART_2
952,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-12,1,4,PART_3
953,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,2,3,PART_3
954,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-12,3,1,PART_3
955,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,1,3,PART_3
956,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-12,3,1,PART_3
957,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,2,1,PART_3
958,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-12,2,1,PART_3
959,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-12,1,1,PART_3
960,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-12,2,3,PART_3
961,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-12,1,4,PART_1
962,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-12,3,2,PART_1
963,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-12,2,6,PART_2
964,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-12,1,4,PART_2
965,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-12,3,1,PART_2
966,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-12,2,3,PART_3
967,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-12,3,1,PART_3
968,0e9b121b-0ce8-4bef-afe9-e6c4730dd9b8,2021-04-12,1,1,PART_3
969,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-12,2,1,PART_4
970,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,1,1,PART_4
971,d7392ba9-0969-4569-83d8-509973f34bf2,2021-04-11,3,1,PART_4
972,d7392ba9-0969-4569-83d8-509973f34bf2,2021-04-12,2,2,PART_1
973,d7392ba9-0969-4569-83d8-509973f34bf2,2021-04-12,1,1,PART_1
974,d7392ba9-0969-4569-83d8-509973f34bf2,2021-04-12,1,1,PART_2
975,d7392ba9-0969-4569-83d8-509973f34bf2,2021-04-12,1,1,PART_3
976,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-13,2,5,PART_1
977,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-13,1,4,PART_1
978,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,2,1,PART_1
979,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,2,18,PART_2
980,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,1,4,PART_2
981,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-13,1,4,PART_2
982,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-13,2,6,PART_2
983,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,3,7,PART_2
984,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-13,3,2,PART_2
985,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-13,2,10,PART_3
986,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-13,1,8,PART_3
987,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-13,3,2,PART_3
988,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,2,13,PART_3
989,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,3,3,PART_3
990,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,1,1,PART_3
991,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-14,2,3,PART_1
992,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-14,1,1,PART_1
993,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-14,3,2,PART_2
994,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-14,2,8,PART_2
995,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-14,1,4,PART_2
996,aded3365-7598-4154-8074-2fff8eae7c5a,2021-04-14,1,1,PART_2
997,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,1,1,PART_1
998,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,2,1,PART_1
999,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,2,9,PART_2
1000,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,1,5,PART_2
1001,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,3,4,PART_3
1002,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,2,1,PART_3
1003,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,1,2,PART_3
1004,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-14,2,1,PART_1
1005,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,3,1,PART_2
1006,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,2,3,PART_2
1007,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-15,3,1,PART_2
1008,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-15,1,2,PART_3
1009,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-15,3,1,PART_3
1010,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-15,2,6,PART_3
1011,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,1,1,PART_2
1012,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-15,2,1,PART_4
1013,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,3,3,PART_1
1014,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,2,1,PART_1
1015,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-16,1,2,PART_2
1016,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,1,2,PART_2
1017,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-16,3,2,PART_2
1018,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,2,4,PART_2
1019,d7392ba9-0969-4569-83d8-509973f34bf2,2021-04-16,2,1,PART_2
1020,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,2,1,PART_3
1021,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-17,1,1,PART_3
1022,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-17,2,2,PART_3
1023,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-17,1,1,PART_3
1024,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-17,3,1,PART_4
1025,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-18,1,1,PART_1
1026,e9544c58-5d20-4508-82d1-4a152d502cc7,2021-04-17,1,1,PART_2
1027,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-18,2,1,PART_1
1028,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,2,1,PART_1
1029,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,1,5,PART_2
1030,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,2,12,PART_2
1031,c057fd22-d688-4bd1-a13a-3d30b93cfb1c,2021-04-18,2,1,PART_1
1032,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-18,1,9,PART_2
1033,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-18,2,18,PART_2
1034,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-18,3,1,PART_2
1035,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-18,3,2,PART_2
1036,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-18,3,3,PART_3
1037,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-18,2,8,PART_3
1038,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-18,1,9,PART_3
1039,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-18,1,1,PART_3
1040,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,2,1,PART_3
1041,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-18,2,2,PART_3
1042,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-18,3,1,PART_3
1043,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-19,1,2,PART_1
1044,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-19,2,1,PART_1
1045,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-19,1,1,PART_1
1046,d7392ba9-0969-4569-83d8-509973f34bf2,2021-04-18,1,1,PART_4
1047,d7392ba9-0969-4569-83d8-509973f34bf2,2021-04-19,2,1,PART_2
1048,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-19,1,6,PART_2
1049,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-19,2,1,PART_2
1050,e1b72cdf-cae1-460f-aef6-bdc6cc4b5435,2021-04-19,1,1,PART_2
1051,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-19,1,4,PART_3
1052,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-19,2,5,PART_3
1053,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-19,1,2,PART_2
1054,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-19,1,1,PART_3
1055,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-20,1,2,PART_1
1056,fe081513-1e2d-4f58-bb2c-4dfe5626e537,2021-04-20,2,5,PART_1
1057,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-19,2,1,PART_3
1058,e9544c58-5d20-4508-82d1-4a152d502cc7,2021-04-20,3,1,PART_1
1059,e9544c58-5d20-4508-82d1-4a152d502cc7,2021-04-20,2,1,PART_1
1060,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-20,2,1,PART_2
1061,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-20,3,1,PART_3
1062,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-20,1,1,PART_4
1063,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,1,3,PART_1
1064,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,2,1,PART_1
1065,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,2,4,PART_2
1066,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,1,6,PART_2
1067,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,3,1,PART_2
1068,18e08aa0-0a19-4bdf-9183-14334396dbf0,2021-04-21,1,1,PART_2
1069,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,1,2,PART_3
1070,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-22,2,4,PART_1
1071,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-22,1,1,PART_2
1072,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-23,1,1,PART_1
1073,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-23,1,1,PART_2
1074,ac4eb76a-e3da-4956-90f3-02ee809b3339,2021-04-23,1,1,PART_1
1075,ac4eb76a-e3da-4956-90f3-02ee809b3339,2021-04-23,2,1,PART_3
1076,aded3365-7598-4154-8074-2fff8eae7c5a,2021-04-26,1,1,PART_2
1077,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,2,1,PART_2
1078,9e8ac499-af9f-4a34-8bc0-b43af3eac765,2021-05-18,1,1,PART_2
1079,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,2,2,PART_2
1080,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,1,2,PART_2
1081,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,1,1,PART_2
1082,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,3,2,PART_2
1083,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,2,3,PART_3
1084,aa201b4c-2c31-4f3f-bf28-c130cf2ec592,2021-05-18,2,1,PART_3
1085,d897dee5-2901-4dd8-b00c-1dc44fcf8cd7,2021-05-18,1,1,PART_3
1086,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,2,3,PART_3
1087,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,1,1,PART_3
1088,d897dee5-2901-4dd8-b00c-1dc44fcf8cd7,2021-05-18,2,1,PART_3
1089,db271d26-cce9-4d17-ba82-888b5051c1fb,2021-05-18,3,1,PART_3
1090,db271d26-cce9-4d17-ba82-888b5051c1fb,2021-05-18,2,1,PART_3
1091,db271d26-cce9-4d17-ba82-888b5051c1fb,2021-05-18,1,1,PART_3
1092,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,2,7,PART_2
1093,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,3,3,PART_2
1094,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,2,2,PART_2
1095,db271d26-cce9-4d17-ba82-888b5051c1fb,2021-05-19,1,1,PART_2
1096,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,1,1,PART_2
1097,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,1,4,PART_2
1098,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,3,1,PART_2
1099,db271d26-cce9-4d17-ba82-888b5051c1fb,2021-05-19,2,1,PART_2
1100,950b0641-5535-4c73-b611-edcd03393432,2021-05-19,1,2,PART_2
1101,db271d26-cce9-4d17-ba82-888b5051c1fb,2021-05-19,2,2,PART_3
1102,f599650a-4218-4dd2-9d95-a15c105ebce8,2021-05-19,1,2,PART_3
1103,db271d26-cce9-4d17-ba82-888b5051c1fb,2021-05-19,1,1,PART_3
1104,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,1,3,PART_3
1105,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,2,1,PART_3
1106,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,3,1,PART_3
1107,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,2,1,PART_3
1108,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,2021-05-19,2,1,PART_3
1109,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,3,1,PART_1
1110,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,2,1,PART_1
1111,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,1,1,PART_1
1112,a52ba679-4568-4f64-965c-2043909764e6,2021-05-20,2,7,PART_1
1113,a52ba679-4568-4f64-965c-2043909764e6,2021-05-20,1,3,PART_1
1114,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,3,1,PART_1
1115,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,3,3,PART_2
1116,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,2,9,PART_2
1117,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,1,4,PART_2
1118,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,2,12,PART_2
1119,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,1,3,PART_2
1120,cedf4923-48b6-454c-92a2-c4eaf0540255,2021-05-20,2,2,PART_2
1121,cedf4923-48b6-454c-92a2-c4eaf0540255,2021-05-20,3,1,PART_2
1122,cedf4923-48b6-454c-92a2-c4eaf0540255,2021-05-20,1,1,PART_2
1123,a52ba679-4568-4f64-965c-2043909764e6,2021-05-20,2,10,PART_2
1124,a52ba679-4568-4f64-965c-2043909764e6,2021-05-20,1,7,PART_2
1125,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,1,1,PART_2
1126,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,2,1,PART_2
1127,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,2,2,PART_3
1128,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,1,1,PART_3
1129,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,2,3,PART_3
1130,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,1,4,PART_3
1131,a52ba679-4568-4f64-965c-2043909764e6,2021-05-20,2,4,PART_3
1132,a52ba679-4568-4f64-965c-2043909764e6,2021-05-20,1,5,PART_3
1133,cedf4923-48b6-454c-92a2-c4eaf0540255,2021-05-20,3,1,PART_3
1134,cedf4923-48b6-454c-92a2-c4eaf0540255,2021-05-20,2,1,PART_3
1135,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,1,2,PART_3
1136,cedf4923-48b6-454c-92a2-c4eaf0540255,2021-05-20,1,2,PART_3
1137,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,2,1,PART_3
1138,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,3,1,PART_3
1139,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,1,2,PART_4
1140,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-20,2,1,PART_4
1141,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,1,1,PART_4
1142,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,2,1,PART_1
1143,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-21,1,1,PART_1
1144,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-21,1,5,PART_2
1145,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-21,1,2,PART_2
1146,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,1,2,PART_2
1147,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-21,2,2,PART_2
1148,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-21,3,3,PART_2
1149,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,2021-05-20,2,1,PART_3
1150,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,2021-05-21,2,2,PART_2
1151,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-21,2,2,PART_3
1152,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-21,1,2,PART_3
1153,aa201b4c-2c31-4f3f-bf28-c130cf2ec592,2021-05-21,3,1,PART_3
1154,a52ba679-4568-4f64-965c-2043909764e6,2021-05-21,3,1,PART_1
1155,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-21,1,1,PART_3
1156,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-21,2,4,PART_3
1157,ea683aad-53d8-40da-a93b-1d8523ecb935,2021-05-21,1,1,PART_3
1158,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,2021-05-21,2,4,PART_3
1159,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-18,1,3,PART_3
1160,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-18,2,2,PART_3
1161,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-19,1,1,PART_4
1162,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,1,3,PART_2
1163,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,2,1,PART_2
1164,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,2,1,PART_3
1165,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-20,1,1,PART_3
1166,a52ba679-4568-4f64-965c-2043909764e6,2021-05-21,2,1,PART_3
1167,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,2,1,PART_1
1168,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,3,1,PART_2
1169,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,2,1,PART_2
1170,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,2,2,PART_2
1171,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,1,1,PART_2
1172,f82c37c5-7678-4c82-9ddd-427ac0abd9d7,2021-05-22,2,1,PART_2
1173,b39b2dfa-3f04-493e-8c0b-4ac90177f8a1,2021-05-22,2,4,PART_3
1174,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,1,3,PART_3
