,device_id,date,part_of_the_day,count_screen_on
3484,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3485,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3486,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3487,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3488,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3489,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3490,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3491,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3492,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3493,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3494,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3495,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3496,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3497,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3498,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3499,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3500,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3501,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3502,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3503,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3504,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3505,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3506,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-07,PART_4,1
3507,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_1,1
3508,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_1,1
3509,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_1,1
3510,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_1,1
3511,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3512,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3513,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3514,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3515,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3516,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3517,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3518,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3519,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3520,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3521,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3522,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3523,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3524,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3525,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3526,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3527,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3528,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3529,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3530,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3531,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3532,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3533,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3534,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3535,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3536,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3537,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3538,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3539,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3540,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3541,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3542,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3543,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3544,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3545,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3546,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3547,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3548,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3549,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3550,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3551,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3552,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3553,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3554,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3555,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3556,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3557,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3558,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3559,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3560,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3561,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3562,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3563,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3564,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3565,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3566,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3567,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3568,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3569,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3570,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3571,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3572,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3573,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3574,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3575,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3576,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3577,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3578,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_2,1
3579,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3580,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3581,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3582,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3583,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3584,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3585,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3586,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3587,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3588,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3589,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3590,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3591,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3592,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3593,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3594,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3595,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3596,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3597,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3598,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3599,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3600,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3601,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3602,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3603,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3604,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3605,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3606,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3607,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3608,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3609,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3610,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3611,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3612,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3613,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3614,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3615,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3616,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3617,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3618,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3619,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3620,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3621,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3622,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3623,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3624,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3625,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3626,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3627,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3628,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3629,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3630,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3631,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3632,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3633,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3634,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3635,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3636,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3637,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3638,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3639,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3640,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3641,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3642,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3643,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3644,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3645,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3646,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3647,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3648,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3649,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3650,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3651,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3652,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3653,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3654,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3655,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3656,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3657,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3658,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3659,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3660,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3661,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3662,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3663,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3664,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3665,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3666,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3667,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3668,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_3,1
3669,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3670,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3671,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3672,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3673,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3674,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3675,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3676,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3677,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3678,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3679,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3680,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3681,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3682,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-08,PART_4,1
3683,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3684,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3685,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3686,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3687,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3688,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3689,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3690,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3691,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3692,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_1,1
3693,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3694,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3695,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3696,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3697,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3698,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3699,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3700,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3701,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3702,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3703,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3704,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3705,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3706,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3707,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3708,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3709,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3710,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3711,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3712,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3713,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3714,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3715,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3716,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3717,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3718,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3719,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3720,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3721,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3722,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3723,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3724,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3725,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3726,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3727,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3728,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3729,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3730,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3731,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3732,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3733,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3734,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3735,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3736,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3737,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3738,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3739,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3740,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3741,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3742,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3743,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3744,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3745,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3746,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3747,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_2,1
3748,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3749,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3750,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3751,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3752,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3753,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3754,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3755,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3756,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3757,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3758,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3759,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3760,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3761,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3762,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3763,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3764,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3765,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3766,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3767,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3768,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3769,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3770,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3771,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3772,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3773,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3774,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3775,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3776,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3777,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3778,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3779,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3780,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3781,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3782,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3783,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3784,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3785,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3786,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3787,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3788,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3789,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3790,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3791,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3792,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
3793,ec7ccc46-dc28-407b-b067-3e1bdec74b03,2021-03-09,PART_3,1
