,device_id,date,part_of_the_day,call_type,dis_trace
604,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,PART_3,2,10
605,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,PART_4,1,1
606,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,PART_2,1,6
607,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,PART_2,2,33
608,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,PART_2,3,4
609,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,PART_3,1,4
610,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,PART_3,2,6
611,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,PART_3,3,2
612,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,PART_4,2,2
613,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,PART_1,1,1
614,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,PART_2,1,4
615,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,PART_2,2,25
616,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,PART_2,3,5
617,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,PART_3,1,6
618,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,PART_3,2,17
619,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,PART_3,3,3
620,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,PART_4,3,1
621,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,PART_2,1,1
622,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,PART_2,2,7
623,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,PART_2,3,1
624,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,PART_3,1,2
625,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,PART_3,2,1
626,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,PART_4,3,1
627,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,PART_2,1,4
628,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,PART_2,2,14
629,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,PART_2,3,5
630,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-18,PART_3,1,1
631,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-18,PART_3,2,2
632,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-18,PART_3,3,1
633,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-19,PART_2,1,2
634,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-19,PART_3,1,1
635,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-20,PART_2,2,1
636,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-20,PART_3,3,1
637,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-20,PART_4,1,1
638,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,PART_1,1,1
639,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,PART_1,2,1
640,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,PART_2,1,1
641,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,PART_2,2,1
642,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,PART_2,3,1
643,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,PART_3,1,1
644,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-22,PART_1,2,2
645,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-22,PART_2,1,1
646,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-23,PART_1,1,1
647,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-23,PART_2,1,1
648,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-03,PART_3,2,1
649,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,PART_2,1,1
650,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,PART_2,2,1
651,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,PART_2,3,1
652,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,PART_3,2,1
653,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,PART_1,1,1
654,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,PART_2,1,1
655,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,PART_2,2,2
656,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,PART_3,1,2
657,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,PART_3,2,3
658,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-06,PART_1,2,1
659,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-06,PART_2,2,1
660,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-06,PART_3,1,1
661,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-06,PART_3,2,2
662,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-06,PART_3,3,1
663,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,PART_1,2,1
664,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,PART_2,2,1
665,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,PART_2,3,1
666,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,PART_3,1,1
667,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,PART_3,2,2
668,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,PART_2,2,1
669,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,PART_3,1,3
670,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,PART_3,2,3
671,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-21,PART_3,1,2
672,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,PART_2,1,1
673,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,PART_2,2,1
674,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,PART_3,2,1
675,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,PART_3,3,1
676,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-24,PART_3,2,1
677,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-25,PART_3,1,1
678,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,PART_1,1,1
679,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,PART_2,1,2
680,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,PART_2,2,4
681,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,PART_2,3,2
682,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,PART_3,1,2
683,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,PART_3,2,1
684,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,PART_1,2,1
685,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,PART_2,1,3
686,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,PART_2,2,15
687,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,PART_2,3,3
688,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,PART_3,1,1
689,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,PART_3,2,9
690,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,PART_3,3,2
691,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,PART_1,1,1
692,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,PART_1,2,1
693,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,PART_2,1,4
694,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,PART_2,2,4
695,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,PART_3,1,1
696,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,PART_3,2,1
697,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,PART_3,3,2
698,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,PART_2,1,1
699,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,PART_2,2,2
700,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,PART_2,3,1
701,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,PART_1,2,1
702,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,PART_1,3,1
703,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,PART_2,1,1
704,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,PART_2,2,2
705,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,PART_3,2,1
706,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-17,PART_3,1,1
707,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-17,PART_3,2,2
708,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,PART_1,2,1
709,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,PART_2,1,4
710,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,PART_2,2,6
711,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,PART_3,2,1
712,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,PART_2,1,1
713,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,PART_2,2,2
714,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,PART_3,1,1
715,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,PART_3,2,3
716,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,PART_2,1,1
717,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,PART_2,2,2
718,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,PART_2,3,2
719,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,PART_3,1,2
720,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,PART_3,2,1
721,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,PART_1,1,1
722,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,PART_1,2,1
723,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,PART_1,3,1
724,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,PART_2,1,1
725,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,PART_3,1,2
726,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,PART_3,2,1
727,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-21,PART_1,1,1
728,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-21,PART_3,2,2
729,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,PART_1,2,1
730,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,PART_2,2,1
731,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,PART_2,3,1
732,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,PART_3,1,1
733,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,PART_1,1,2
734,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,PART_2,2,6
735,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,PART_2,3,1
736,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,PART_3,1,3
737,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-24,PART_2,1,2
738,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-24,PART_2,2,2
739,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-24,PART_3,1,1
740,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-25,PART_3,1,1
741,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-25,PART_3,2,2
742,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,PART_1,2,2
743,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,PART_1,3,1
744,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,PART_2,1,1
745,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,PART_2,2,1
746,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,PART_3,1,1
747,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,PART_2,1,1
748,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,PART_2,2,1
749,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,PART_3,1,1
750,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,PART_3,2,1
751,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,PART_3,3,1
752,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-11,PART_3,1,1
753,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-12,PART_3,2,1
754,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-12,PART_3,3,1
755,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-14,PART_1,2,1
756,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-18,PART_1,1,1
757,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-18,PART_2,3,2
758,768f5c9d-bb6c-4938-b3d2-260c053ffc7a,2021-04-19,PART_1,1,1
759,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-03-31,PART_1,2,3
760,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-03-31,PART_3,1,1
761,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-01,PART_2,1,2
762,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-01,PART_2,2,2
763,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-01,PART_3,1,1
764,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-01,PART_3,2,1
765,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-01,PART_3,3,1
766,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-02,PART_1,1,1
767,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-02,PART_2,1,1
768,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-03,PART_1,2,1
769,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-03,PART_1,3,1
770,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-04,PART_1,1,1
771,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-04,PART_1,2,1
772,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-04,PART_2,1,9
773,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-04,PART_2,2,3
774,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-04,PART_3,2,2
775,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-04,PART_3,3,1
776,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,PART_1,1,2
777,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,PART_1,2,2
778,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,PART_1,3,1
779,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,PART_2,1,4
780,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,PART_2,2,4
781,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,PART_2,3,1
782,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,PART_3,1,2
783,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,PART_3,2,1
784,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-05,PART_3,3,2
785,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,PART_1,1,1
786,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,PART_1,2,2
787,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,PART_1,3,1
788,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,PART_2,1,3
789,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,PART_2,2,5
790,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,PART_2,3,1
791,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,PART_3,1,2
792,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-06,PART_3,3,1
793,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,PART_1,2,1
794,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,PART_1,3,1
795,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,PART_2,2,2
796,78d6802f-b609-455e-ab6d-170ebc4bbe9c,2021-04-07,PART_3,2,1
797,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,PART_1,2,2
798,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,PART_2,1,1
799,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,PART_2,2,2
800,85386662-12c6-4e15-83f6-9300da37898a,2021-04-01,PART_2,3,1
801,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,PART_1,1,1
802,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,PART_1,2,3
803,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,PART_2,1,4
804,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,PART_2,2,3
805,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,PART_3,1,2
806,85386662-12c6-4e15-83f6-9300da37898a,2021-04-02,PART_3,2,1
807,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,PART_1,1,6
808,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,PART_1,2,6
809,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,PART_1,3,1
810,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,PART_2,1,11
811,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,PART_2,2,13
812,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,PART_2,3,2
813,85386662-12c6-4e15-83f6-9300da37898a,2021-04-04,PART_3,3,1
814,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,PART_1,1,6
815,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,PART_1,2,6
816,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,PART_1,3,3
817,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,PART_2,1,9
818,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,PART_2,2,8
819,85386662-12c6-4e15-83f6-9300da37898a,2021-04-05,PART_3,1,1
820,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,PART_1,1,5
821,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,PART_1,2,1
822,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,PART_1,3,2
823,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,PART_2,1,4
824,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,PART_2,2,6
825,85386662-12c6-4e15-83f6-9300da37898a,2021-04-06,PART_3,2,1
826,85386662-12c6-4e15-83f6-9300da37898a,2021-04-07,PART_1,1,3
827,85386662-12c6-4e15-83f6-9300da37898a,2021-04-07,PART_1,2,2
828,85386662-12c6-4e15-83f6-9300da37898a,2021-04-07,PART_1,3,2
829,874dcddc-6b3d-46a6-92d0-07d17b1bff52,2021-05-26,PART_3,2,1
830,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-06,PART_3,2,1
831,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-07,PART_2,2,1
832,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-07,PART_3,1,1
833,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-07,PART_3,2,2
834,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-11,PART_3,2,1
835,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,PART_2,1,1
836,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,PART_2,2,1
837,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,PART_3,1,3
838,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,PART_3,2,3
839,899d7083-45bd-448f-83bf-2801451a1eaf,2021-04-12,PART_4,1,1
840,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,PART_1,2,2
841,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,PART_2,1,6
842,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,PART_2,2,3
843,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,PART_2,3,1
844,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,PART_3,1,5
845,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,PART_3,2,2
846,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,PART_2,1,3
847,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,PART_2,2,1
848,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,PART_3,1,3
849,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,PART_3,2,4
850,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,PART_3,3,1
851,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,PART_2,1,3
852,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,PART_2,2,3
853,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,PART_3,1,2
854,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,PART_3,2,7
855,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,PART_3,3,2
856,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,PART_2,1,5
857,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,PART_2,2,3
858,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,PART_2,3,1
859,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,PART_3,1,1
860,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,PART_3,2,1
861,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,PART_3,3,1
862,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,PART_2,1,3
863,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,PART_2,2,1
864,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,PART_2,3,1
865,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,PART_3,1,3
866,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,PART_3,2,3
867,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,PART_2,1,2
868,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,PART_2,2,3
869,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,PART_2,3,2
870,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,PART_3,1,2
871,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,PART_4,2,1
872,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-20,PART_2,2,1
873,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-20,PART_3,1,1
874,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-20,PART_3,2,2
875,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-21,PART_2,1,1
876,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-21,PART_3,2,1
877,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-22,PART_2,2,2
878,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-22,PART_2,3,2
879,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-22,PART_3,1,2
880,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-22,PART_3,2,1
881,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-23,PART_2,1,6
882,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-23,PART_2,2,2
883,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-23,PART_3,1,1
884,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-23,PART_3,2,1
885,950b0641-5535-4c73-b611-edcd03393432,2021-05-19,PART_2,1,2
886,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,PART_1,1,1
887,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,PART_2,1,2
888,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,PART_2,2,5
889,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,PART_2,3,1
890,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,PART_3,1,3
891,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,PART_3,2,1
892,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,PART_4,1,3
893,950b0641-5535-4c73-b611-edcd03393432,2021-05-25,PART_4,2,3
894,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,PART_2,1,4
895,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,PART_2,2,6
896,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,PART_2,3,2
897,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,PART_3,1,2
898,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,PART_3,2,6
899,950b0641-5535-4c73-b611-edcd03393432,2021-05-26,PART_3,3,1
900,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,PART_1,1,1
901,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,PART_1,2,3
902,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,PART_3,1,5
903,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,PART_3,2,1
904,950b0641-5535-4c73-b611-edcd03393432,2021-05-27,PART_3,3,1
905,9684a428-f994-4588-ab54-9907341809db,2021-02-16,PART_2,1,1
906,974dda86-2d2d-4b38-bc59-29056d4da85a,2021-04-02,PART_3,1,1
907,98af4108-3eb8-4657-8915-60ef63081bd1,2021-04-08,PART_2,2,1
908,98af4108-3eb8-4657-8915-60ef63081bd1,2021-04-08,PART_2,3,1
909,98af4108-3eb8-4657-8915-60ef63081bd1,2021-04-11,PART_2,1,1
910,98af4108-3eb8-4657-8915-60ef63081bd1,2021-04-11,PART_2,2,2
911,9a1f747a-741f-4a25-af19-1aba27eb4c1f,2021-05-23,PART_4,1,1
912,9a1f747a-741f-4a25-af19-1aba27eb4c1f,2021-05-24,PART_4,2,1
913,9a1f747a-741f-4a25-af19-1aba27eb4c1f,2021-05-27,PART_2,2,1
914,9a1f747a-741f-4a25-af19-1aba27eb4c1f,2021-05-27,PART_3,2,1
915,9e8ac499-af9f-4a34-8bc0-b43af3eac765,2021-05-18,PART_2,1,1
916,9eacd12f-50d4-4002-99e5-a3b4330497ea,2021-03-01,PART_3,1,1
917,9eacd12f-50d4-4002-99e5-a3b4330497ea,2021-03-01,PART_3,2,1
918,9ef8f342-07f1-4884-8d5f-e321acc3031e,2021-01-21,PART_2,2,1
